2024-02-05 13:25:38.596298: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libnvinfer.so.6'; dlerror: libnvinfer.so.6: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:38.596395: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libnvinfer_plugin.so.6'; dlerror: libnvinfer_plugin.so.6: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:38.596403: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:30] Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
2024-02-05 13:25:41.169140: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcuda.so.1
2024-02-05 13:25:41.217861: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1555] Found device 0 with properties: 
pciBusID: 0000:17:00.0 name: NVIDIA A100 80GB PCIe MIG 1g.10gb computeCapability: 8.0
coreClock: 1.41GHz coreCount: 14 deviceMemorySize: 9.50GiB deviceMemoryBandwidth: 225.30GiB/s
2024-02-05 13:25:41.218022: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudart.so.10.1'; dlerror: libcudart.so.10.1: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:41.220000: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcublas.so.10
2024-02-05 13:25:41.220849: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcufft.so.10
2024-02-05 13:25:41.221083: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcurand.so.10
2024-02-05 13:25:41.222704: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcusolver.so.10
2024-02-05 13:25:41.223496: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcusparse.so.10
2024-02-05 13:25:41.223597: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudnn.so.7'; dlerror: libcudnn.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:41.223604: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1592] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2024-02-05 13:25:41.236927: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 AVX512F FMA
2024-02-05 13:25:41.253508: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2800000000 Hz
2024-02-05 13:25:41.253639: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x55bb4c6cdd50 initialized for platform Host (this does not guarantee that XLA will be used). Devices:
2024-02-05 13:25:41.253646: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): Host, Default Version
2024-02-05 13:25:41.309871: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x55bb4c1c82e0 initialized for platform CUDA (this does not guarantee that XLA will be used). Devices:
2024-02-05 13:25:41.309895: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): NVIDIA A100 80GB PCIe MIG 1g.10gb, Compute Capability 8.0
2024-02-05 13:25:41.309989: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1096] Device interconnect StreamExecutor with strength 1 edge matrix:
2024-02-05 13:25:41.309999: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1102]      
=======> train step: 960000, lr: 0.000010, total_loss: 18.59,                  box_loss: 2.67, conf_loss: 15.38, category_loss: 0.55
=======> train step: 978622, lr: 0.000010, total_loss: 0.07,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978623, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978624, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978625, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978626, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978627, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978628, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978629, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978630, lr: 0.000010, total_loss: 0.33,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978631, lr: 0.000010, total_loss: 0.07,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978632, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978633, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978634, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978635, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978636, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978637, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978638, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978639, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978640, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978641, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978642, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978643, lr: 0.000010, total_loss: 0.50,                  box_loss: 0.46, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978644, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978645, lr: 0.000010, total_loss: 0.43,                  box_loss: 0.39, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978646, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978647, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978648, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978649, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978650, lr: 0.000010, total_loss: 0.31,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978651, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978652, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978653, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978654, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978655, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978656, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978657, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978658, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978659, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978660, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978661, lr: 0.000010, total_loss: 0.48,                  box_loss: 0.43, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978662, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978663, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978664, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978665, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978666, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978667, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978668, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978669, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978670, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978671, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978672, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978673, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978674, lr: 0.000010, total_loss: 0.45,                  box_loss: 0.41, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978675, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978676, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978677, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978678, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978679, lr: 0.000010, total_loss: 0.31,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978680, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978681, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978682, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978683, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978684, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978685, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978686, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978687, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978688, lr: 0.000010, total_loss: 0.54,                  box_loss: 0.50, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978689, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978690, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978691, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978692, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978693, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978694, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978695, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978696, lr: 0.000010, total_loss: 0.43,                  box_loss: 0.39, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978697, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978698, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978699, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978700, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978701, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978702, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978703, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978704, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978705, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978706, lr: 0.000010, total_loss: 0.40,                  box_loss: 0.36, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978707, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978708, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978709, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978710, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978711, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978712, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978713, lr: 0.000010, total_loss: 0.31,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978714, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978715, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978716, lr: 0.000010, total_loss: 0.42,                  box_loss: 0.38, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978717, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978718, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978719, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978720, lr: 0.000010, total_loss: 0.58,                  box_loss: 0.54, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978721, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978722, lr: 0.000010, total_loss: 0.06,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978723, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978724, lr: 0.000010, total_loss: 0.33,                  box_loss: 0.30, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978725, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978726, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978727, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978728, lr: 0.000010, total_loss: 0.37,                  box_loss: 0.34, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978729, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978730, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978731, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978732, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978733, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978734, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978735, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978736, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978737, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978738, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978739, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978740, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978741, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978742, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978743, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978744, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978745, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978746, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978747, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978748, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978749, lr: 0.000010, total_loss: 0.40,                  box_loss: 0.36, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978750, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978751, lr: 0.000010, total_loss: 0.58,                  box_loss: 0.53, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978752, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978753, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978754, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978755, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978756, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978757, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978758, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978759, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.33, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978760, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978761, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978762, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978763, lr: 0.000010, total_loss: 0.35,                  box_loss: 0.32, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978764, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978765, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978766, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978767, lr: 0.000010, total_loss: 0.05,                  box_loss: 0.03, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978768, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978769, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978770, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978771, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978772, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978773, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978774, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978775, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978776, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978777, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978778, lr: 0.000010, total_loss: 0.06,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978779, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978780, lr: 0.000010, total_loss: 0.05,                  box_loss: 0.03, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978781, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978782, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978783, lr: 0.000010, total_loss: 0.07,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978784, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978785, lr: 0.000010, total_loss: 0.33,                  box_loss: 0.30, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978786, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978787, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978788, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978789, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978790, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978791, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978792, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978793, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978794, lr: 0.000010, total_loss: 0.06,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978795, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978796, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978797, lr: 0.000010, total_loss: 0.37,                  box_loss: 0.34, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978798, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978799, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978800, lr: 0.000010, total_loss: 0.35,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978801, lr: 0.000010, total_loss: 0.06,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978802, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978803, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978804, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978805, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978806, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978807, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978808, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978809, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978810, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978811, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978812, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.04
